chr	gene	gene_id	start	end	direction	gene_name
17	gene	ENSG00000108846.11	48712138	48769613	+	ABCC3
17	gene	ENSG00000154945.6	48770551	48785285	-	ANKRD40
17	gene	ENSG00000201340.1	48774005	48774121	+	Y_RNA
17	gene	ENSG00000108848.11	48796905	48833574	+	LUC7L3
17	gene	ENSG00000167117.4	48838535	48844918	-	LINC00483
17	gene	ENSG00000248702.1	48874727	48875012	-	RP11-294J22.5
17	gene	ENSG00000173714.7	48912011	48919709	+	WFIKKN2
17	gene	ENSG00000243521.2	48925311	48926631	+	RPL5P33
17	gene	ENSG00000141232.4	48939584	48944856	-	TOB1
17	gene	ENSG00000229980.4	48944040	48986997	+	TOB1-AS1
17	gene	ENSG00000262006.1	48987099	48987593	-	RP11-700H6.4
17	gene	ENSG00000247011.2	49012350	49022074	-	RP11-700H6.1
17	gene	ENSG00000251665.1	49024759	49026111	+	RP11-700H6.2
17	gene	ENSG00000008294.16	49039535	49198226	-	SPAG9
17	gene	ENSG00000249870.1	49119885	49162832	+	RP11-481C4.1
17	gene	ENSG00000238815.1	49175535	49175639	-	snoU13
17	gene	ENSG00000239672.3	49230897	49239789	+	NME1
17	gene	ENSG00000243678.7	49242796	49249108	+	NME1-NME2
17	gene	ENSG00000011258.11	49254786	49337427	-	MBTD1
17	gene	ENSG00000264895.1	49326940	49329109	-	RP11-421E14.2
17	gene	ENSG00000011260.9	49337889	49375297	+	UTP18
17	gene	ENSG00000249383.1	49389970	49412526	-	RP11-1018N14.1
17	gene	ENSG00000249982.1	49410040	49411072	+	RP11-1018N14.3
17	gene	ENSG00000249658.1	49412622	49413601	+	RP11-1018N14.4
17	gene	ENSG00000225860.2	49414076	49419932	+	RP11-1018N14.2
17	gene	ENSG00000267452.1	49512788	49523163	+	RP11-1018N14.5
17	gene	ENSG00000187504.6	49579849	49580594	-	RPL7P48
17	gene	ENSG00000265171.1	49672867	49673118	-	RN7SL699P
17	gene	ENSG00000154975.9	49707674	50237377	-	CA10
17	gene	ENSG00000252109.1	50303618	50303707	-	snoZ178
17	gene	ENSG00000263317.1	50467875	50613061	+	RP11-429O1.1
17	gene	ENSG00000226364.1	50939481	50976948	+	AC102948.2
17	gene	ENSG00000227011.1	51062880	51065012	+	C17orf112
17	gene	ENSG00000262902.1	51183095	51183719	+	RP11-750B16.1
17	gene	ENSG00000263252.1	51430788	51431495	-	RP11-146P2.1
17	gene	ENSG00000262271.1	51511492	51513190	+	CTD-2535P7.1
17	gene	ENSG00000262518.1	51515917	51517082	+	CTD-2535P7.2
17	gene	ENSG00000221534.1	51614874	51614965	+	AC090079.1
17	gene	ENSG00000262384.1	51758991	51759472	-	RP11-312B18.1
17	gene	ENSG00000233380.1	51834350	51835231	-	RPS2P48
17	gene	ENSG00000141200.6	51900239	51902573	+	KIF2B
17	gene	ENSG00000263189.1	52030297	52032685	+	RP11-618P13.1
17	gene	ENSG00000261965.1	52555157	52555529	+	ISCA1P3
17	gene	ENSG00000263199.1	52780297	52780791	+	RP11-372K20.1
17	gene	ENSG00000263125.1	52831526	52832010	-	ARL2BPP8
17	gene	ENSG00000251809.1	52848310	52848638	+	RN7SKP14
17	gene	ENSG00000141198.9	52976748	53037988	+	TOM1L1
17	gene	ENSG00000166260.6	53029263	53046125	-	COX11
17	gene	ENSG00000166263.9	53046147	53241646	+	STXBP4
17	gene	ENSG00000261589.1	53246184	53250993	+	CTC-462L7.1
17	gene	ENSG00000108924.9	53342373	53402426	+	HLF
17	gene	ENSG00000263096.1	53348865	53351014	-	RP11-515O17.2
17	gene	ENSG00000262079.1	53403118	53405152	-	RP11-515O17.3
17	gene	ENSG00000108960.3	53469974	53499353	-	MMD
17	gene	ENSG00000262395.1	53531407	53535811	-	RP11-515E23.2
17	gene	ENSG00000261873.1	53545427	53588299	-	RP11-515E23.1
17	gene	ENSG00000236319.2	53604325	53638938	-	CTD-2033D24.2
17	gene	ENSG00000262135.1	53628292	53629010	-	CTD-2033D24.1
17	gene	ENSG00000200107.1	53629171	53629281	+	RNU6-1249P
17	gene	ENSG00000166292.7	53796988	53809482	-	TMEM100
17	gene	ENSG00000141179.9	53828340	53900451	+	PCTP
17	gene	ENSG00000262052.1	53920038	53950300	-	RP11-763E3.1
17	gene	ENSG00000264277.1	54132148	54132247	+	AC011073.1
17	gene	ENSG00000153930.6	54230832	54589020	+	ANKFN1
17	gene	ENSG00000261882.1	54445424	54445576	+	RP11-502F1.2
17	gene	ENSG00000243058.1	54650401	54650556	+	RPL39P33
17	gene	ENSG00000183691.4	54671060	54672951	+	NOG
17	gene	ENSG00000214226.4	54869274	54916134	-	C17orf67
17	gene	ENSG00000153933.5	54911460	54946036	+	DGKE
17	gene	ENSG00000262951.1	54946308	54946925	+	RP11-670E13.2
17	gene	ENSG00000212469.1	54948531	54948637	+	RNU6-1158P
17	gene	ENSG00000262408.1	54962000	54962180	-	RP11-670E13.3
17	gene	ENSG00000121060.10	54965270	54991399	-	TRIM25
17	gene	ENSG00000121058.4	55015548	55038415	-	COIL
17	gene	ENSG00000262298.1	55017293	55018636	+	RP5-1107A17.3
17	gene	ENSG00000262623.1	55029076	55029765	+	RP5-1107A17.2
17	gene	ENSG00000121064.8	55055466	55084129	+	SCPEP1
17	gene	ENSG00000263120.1	55060110	55062465	+	RP5-1107A17.4
17	gene	ENSG00000265809.1	55080344	55080444	+	AC007114.1
17	gene	ENSG00000261192.1	55122839	55124158	+	RNF126P1
17	gene	ENSG00000263004.1	55155659	55162385	-	RP11-166P13.3
17	gene	ENSG00000121057.8	55162453	55198710	+	AKAP1
17	gene	ENSG00000263089.1	55169506	55173786	-	RP11-166P13.4
17	gene	ENSG00000153944.6	55333212	55762046	+	MSI2
17	gene	ENSG00000263902.1	55489272	55489562	-	RN7SL437P
17	gene	ENSG00000266100.1	55599609	55600958	-	RP11-118E18.2
17	gene	ENSG00000263499.1	55678217	55685773	-	RP11-118E18.4
17	gene	ENSG00000242889.2	55695469	55695759	+	RN7SL449P
17	gene	ENSG00000238447.1	55762890	55762953	-	RNU7-134P
17	gene	ENSG00000166329.2	55821842	55822673	-	AC007431.1
17	gene	ENSG00000265542.1	55849307	55912110	-	RP11-60A24.3
17	gene	ENSG00000222976.1	55866810	55867093	+	RN7SKP94
17	gene	ENSG00000181610.8	55916842	55927417	-	MRPS23
17	gene	ENSG00000180891.8	55938604	56032684	-	CUEDC1
17	gene	ENSG00000264914.1	55989694	55999942	+	RP11-343K8.3
17	gene	ENSG00000136451.4	56048910	56065620	-	VEZF1
17	gene	ENSG00000264112.1	56066400	56072211	-	RP11-159D12.2
17	gene	ENSG00000136450.8	56080721	56084707	-	SRSF1
17	gene	ENSG00000266290.1	56154252	56160565	-	RP11-159D12.10
17	gene	ENSG00000264364.2	56160776	56172897	+	DYNLL2
17	gene	ENSG00000141194.5	56232494	56233517	+	OR4D1
17	gene	ENSG00000229590.2	56234389	56235161	+	MSX2P1
17	gene	ENSG00000255713.1	56247017	56247940	+	OR4D2
17	gene	ENSG00000121053.5	56270098	56282535	+	EPX
17	gene	ENSG00000011143.12	56282803	56296966	-	MKS1
17	gene	ENSG00000167419.6	56295909	56345879	+	LPO
17	gene	ENSG00000005381.6	56347217	56358296	-	MPO
17	gene	ENSG00000005379.11	56378592	56406152	-	BZRAP1
17	gene	ENSG00000265148.1	56402811	56472371	+	BZRAP1-AS1
17	gene	ENSG00000265206.2	56408245	56409869	-	MIR142
17	gene	ENSG00000264399.1	56413337	56413383	-	MIR4736
17	gene	ENSG00000213246.2	56422539	56429022	-	SUPT4H1
17	gene	ENSG00000108375.8	56431081	56494956	-	RNF43
17	gene	ENSG00000176160.5	56497528	56565745	-	HSF5
17	gene	ENSG00000266051.1	56533485	56533575	-	AC023992.1
17	gene	ENSG00000266648.1	56553499	56554311	-	RP11-112H10.6
17	gene	ENSG00000108389.5	56566898	56595266	-	MTMR4
17	gene	ENSG00000264672.1	56597198	56622032	+	RP11-112H10.4
17	gene	ENSG00000108387.10	56597611	56618179	-	SEPT4
17	gene	ENSG00000181013.3	56618948	56621729	-	C17orf47
17	gene	ENSG00000121101.11	56634039	56769416	-	TEX14
17	gene	ENSG00000212195.1	56709003	56709197	-	U3
17	gene	ENSG00000202077.1	56736510	56736666	-	RNU1-60P
17	gene	ENSG00000266826.1	56737941	56738960	-	CTD-2200P10.1
17	gene	ENSG00000199426.1	56743898	56744058	-	RNU1-108P
17	gene	ENSG00000266561.2	56752647	56752823	+	CTD-2200P10.3
17	gene	ENSG00000206917.1	56754935	56755098	-	RNU1-52P
17	gene	ENSG00000200997.1	56756888	56757051	-	RNU1-85P
17	gene	ENSG00000108384.10	56769934	56811703	+	RAD51C
17	gene	ENSG00000175175.4	56833230	57058983	+	PPM1E
17	gene	ENSG00000251865.1	56913260	56913355	+	RNU6-518P
17	gene	ENSG00000241462.1	56975137	56977053	+	RP11-579O24.1
17	gene	ENSG00000263938.1	57043313	57044088	+	RP11-579O24.3
17	gene	ENSG00000108395.9	57059999	57183958	-	TRIM37
17	gene	ENSG00000216168.1	57066229	57066315	-	AC100832.1
17	gene	ENSG00000263558.1	57136587	57136850	+	RN7SL716P
17	gene	ENSG00000224738.1	57184283	57195628	+	AC099850.1
17	gene	ENSG00000182628.8	57187312	57232630	-	SKA2
17	gene	ENSG00000252212.1	57206637	57206819	-	RNU2-58P
17	gene	ENSG00000211514.1	57215119	57215233	-	MIR454
17	gene	ENSG00000207996.1	57228497	57228582	-	MIR301A
17	gene	ENSG00000068489.8	57232860	57282066	+	PRR11
17	gene	ENSG00000266537.1	57252344	57259148	-	CTD-2510F5.2
17	gene	ENSG00000265415.1	57280038	57280261	-	CTD-2510F5.4
17	gene	ENSG00000167447.8	57286761	57292608	+	SMG8
17	gene	ENSG00000153982.6	57297828	57353328	+	GDPD1
17	gene	ENSG00000207235.1	57338109	57338207	+	Y_RNA
17	gene	ENSG00000271063.1	57358491	57358704	+	RP11-567L7.7
17	gene	ENSG00000175155.4	57409050	57479090	+	YPEL2
17	gene	ENSG00000263857.1	57443444	57443515	+	MIR4729
17	gene	ENSG00000266002.1	57480594	57480664	-	RP11-567L7.5
17	gene	ENSG00000265313.1	57508230	57604307	-	RP11-567L7.6
17	gene	ENSG00000200889.1	57614720	57614860	-	RNU4-13P
17	gene	ENSG00000108406.5	57642886	57685706	+	DHX40
17	gene	ENSG00000141367.7	57697219	57773671	+	CLTC
17	gene	ENSG00000141378.13	57751997	57784825	-	PTRH2
17	gene	ENSG00000062716.6	57784553	57918453	+	VMP1
17	gene	ENSG00000267637.1	57862174	57862396	+	RP11-619I22.1
17	gene	ENSG00000199004.1	57918627	57918698	+	MIR21
17	gene	ENSG00000201524.1	57924799	57924905	-	RNU6-450P
17	gene	ENSG00000108423.10	57936851	57970304	-	TUBD1
17	gene	ENSG00000270264.1	57962376	57962913	+	NDUFB8P2
17	gene	ENSG00000108443.9	57970447	58027925	+	RPS6KB1
17	gene	ENSG00000241913.1	57989558	57989727	+	RP5-1073F15.1
17	gene	ENSG00000189050.10	58029601	58042122	-	RNFT1
17	gene	ENSG00000267104.1	58085489	58096413	-	TBC1D3P1-DHX40P1
17	gene	ENSG00000267302.1	58042193	58074333	+	RP11-178C3.2
17	gene	ENSG00000266992.1	58053370	58079745	-	DHX40P1
17	gene	ENSG00000238283.3	58087914	58088546	-	TBC1D3P1
17	gene	ENSG00000263422.1	58119722	58119803	-	AC005702.1
17	gene	ENSG00000266701.1	58119907	58119988	-	AC005702.4
17	gene	ENSG00000265638.1	58120055	58120133	-	AC005702.3
17	gene	ENSG00000263820.1	58120166	58120243	-	AC005702.2
17	gene	ENSG00000264049.1	58120386	58120466	-	MIR4737
17	gene	ENSG00000068097.10	58120555	58156292	-	HEATR6
17	gene	ENSG00000267526.1	58140365	58142143	-	RP11-178C3.6
17	gene	ENSG00000267416.1	58156670	58166056	+	CTD-2319I12.2
17	gene	ENSG00000261040.2	58160927	58169246	-	CTD-2319I12.1
17	gene	ENSG00000267295.1	58191154	58198048	-	CTD-2319I12.3
17	gene	ENSG00000267248.1	58203896	58212359	-	CTD-2319I12.4
17	gene	ENSG00000267095.1	58213123	58217442	-	CTD-2319I12.5
17	gene	ENSG00000167434.5	58227297	58248260	+	CA4
17	gene	ENSG00000266960.1	58250683	58251183	+	FAM106DP
17	gene	ENSG00000170832.8	58256455	58499831	-	USP32
17	gene	ENSG00000252577.1	58308877	58309007	-	SCARNA20
17	gene	ENSG00000241157.1	58322649	58323008	-	RP11-3K24.1
17	gene	ENSG00000271626.1	58393195	58393576	+	RP11-3K24.2
17	gene	ENSG00000141371.8	58469790	58508782	+	C17orf64
17	gene	ENSG00000213228.5	58511039	58513357	-	RPL12P38
17	gene	ENSG00000062725.5	58520520	58603580	-	APPBP2
17	gene	ENSG00000270553.1	58590551	58590911	+	RP11-15E18.5
17	gene	ENSG00000259349.1	58603654	58628159	+	RP11-15E18.1
17	gene	ENSG00000267678.1	58639371	58639522	-	RP11-15E18.3
17	gene	ENSG00000267772.1	58641908	58663984	+	RP11-15E18.4
17	gene	ENSG00000266943.1	58642101	58643032	-	RP11-15E18.2
17	gene	ENSG00000170836.7	58677544	58741849	+	PPM1D
17	gene	ENSG00000200013.1	58739694	58739798	-	RNU6-623P
17	gene	ENSG00000141376.16	58754814	59470199	+	BCAS3
17	gene	ENSG00000239932.2	58773674	58773964	+	RN7SL606P
17	gene	ENSG00000224011.1	58804526	58804843	-	AC111155.1
17	gene	ENSG00000252534.1	58826301	58826407	-	Y_RNA
17	gene	ENSG00000267083.1	58887526	58888823	+	KRT18P61
17	gene	ENSG00000254114.1	58928743	58929106	+	HMGN1P28
17	gene	ENSG00000264322.1	58977252	58977544	+	RN7SL448P
17	gene	ENSG00000238799.1	59039151	59039254	-	snoU13
17	gene	ENSG00000267207.1	59111997	59113745	-	RP11-264B14.1
17	gene	ENSG00000267449.1	59147217	59147717	-	RP11-264B14.2
17	gene	ENSG00000227694.1	59147484	59147619	+	AC005884.1
17	gene	ENSG00000267667.1	59208065	59213325	-	RP11-136H19.1
17	gene	ENSG00000267131.1	59439029	59445065	-	RP11-332H18.5
17	gene	ENSG00000266934.1	59460146	59462041	+	RP11-332H18.3
17	gene	ENSG00000267280.1	59470817	59488916	-	RP11-332H18.4
17	gene	ENSG00000121068.9	59477257	59486827	+	TBX2
17	gene	ENSG00000187013.2	59489112	59490641	+	C17orf82
17	gene	ENSG00000121075.5	59529765	59562471	+	TBX4
17	gene	ENSG00000267137.1	59537585	59540745	-	RP11-15K2.2
17	gene	ENSG00000253506.1	59667794	59668563	-	NACA2
17	gene	ENSG00000136492.4	59758627	59940882	-	BRIP1
17	gene	ENSG00000108506.7	59942731	60005377	-	INTS2
17	gene	ENSG00000202361.1	59951445	59951543	-	Y_RNA
17	gene	ENSG00000108510.5	60019966	60142643	-	MED13
17	gene	ENSG00000242398.2	60083100	60083348	-	RN7SL800P
17	gene	ENSG00000221302.1	60093218	60093298	-	AC018628.1
17	gene	ENSG00000200842.1	60114194	60114306	+	Y_RNA
17	gene	ENSG00000207123.1	60199681	60199782	+	Y_RNA
17	gene	ENSG00000266066.1	60214333	60218000	-	POLRMTP1
17	gene	ENSG00000266365.1	60308831	60324514	-	RP11-51L5.3
17	gene	ENSG00000266647.1	60337995	60339297	+	RP11-51L5.4
17	gene	ENSG00000188755.5	60342066	60353016	-	TBC1D3P2
17	gene	ENSG00000263887.2	60359748	60374387	-	RP11-51L5.5
17	gene	ENSG00000242123.1	60397245	60397550	+	RP11-51L5.1
17	gene	ENSG00000172421.3	60447579	60493837	+	EFCAB3
17	gene	ENSG00000239809.1	60459029	60459376	+	RP11-51L5.2
17	gene	ENSG00000251981.1	60460465	60460527	+	RNU7-52P
17	gene	ENSG00000239527.1	60474758	60475503	+	RPS23P7
17	gene	ENSG00000087995.11	60501228	60527454	+	METTL2A
17	gene	ENSG00000146872.13	60536019	60691025	+	TLK2
17	gene	ENSG00000239246.2	60593682	60594128	-	RP11-464D20.2
17	gene	ENSG00000264546.1	60627087	60629482	+	RP11-464D20.6
17	gene	ENSG00000011028.9	60704762	60770958	+	MRC2
17	gene	ENSG00000207382.1	60738982	60739086	-	Y_RNA
17	gene	ENSG00000199697.1	60761266	60761371	+	RNU6-446P
17	gene	ENSG00000265702.1	60776605	60815283	+	RP11-156L14.1
17	gene	ENSG00000173838.7	60778675	60885705	-	MARCH10
17	gene	ENSG00000265000.1	60885861	60913732	+	RP11-453A12.1
17	gene	ENSG00000264907.1	60918462	60919006	+	SLMO2P3
17	gene	ENSG00000263931.1	61012763	61044171	-	RP11-180P8.1
17	gene	ENSG00000207552.1	61021576	61021673	+	MIR633
17	gene	ENSG00000265262.1	61028192	61028549	-	RP11-180P8.2
17	gene	ENSG00000266411.1	61044178	61045910	-	RP11-180P8.3
17	gene	ENSG00000270324.1	61055855	61056202	-	RP11-180P8.4
17	gene	ENSG00000272164.1	61082033	61082513	-	RP11-180P8.5
17	gene	ENSG00000170921.10	61086917	61505060	+	TANC2
17	gene	ENSG00000272383.1	61165523	61166558	-	RP11-556O9.4
17	gene	ENSG00000264513.1	61194380	61208308	-	RP11-556O9.2
17	gene	ENSG00000264529.1	61259527	61260178	+	RP11-556O9.3
17	gene	ENSG00000233635.2	61271291	61416414	-	AC037445.1
17	gene	ENSG00000263501.1	61382623	61390882	-	RP11-269G24.2
17	gene	ENSG00000271919.1	61409345	61409900	-	RP11-269G24.8
17	gene	ENSG00000226797.1	61458592	61491673	-	AC015923.1
17	gene	ENSG00000263644.1	61468552	61508450	-	RP11-269G24.3
17	gene	ENSG00000271749.1	61470716	61470947	+	RP11-269G24.7
17	gene	ENSG00000265282.1	61507829	61509572	-	RP11-269G24.4
17	gene	ENSG00000008283.11	61509665	61523739	-	CYB561
17	gene	ENSG00000265971.1	61532354	61533178	+	RP11-269G24.6
17	gene	ENSG00000228979.3	61548965	61549456	+	CTD-2501B8.5
17	gene	ENSG00000159640.10	61554422	61574981	+	ACE
17	gene	ENSG00000224353.2	61584417	61597167	+	ACE3P
17	gene	ENSG00000173826.10	61600695	61626338	+	KCNH6
17	gene	ENSG00000136485.10	61627822	61671639	+	DCAF7
17	gene	ENSG00000200560.1	61650603	61650706	-	RNU6-288P
17	gene	ENSG00000136463.7	61678231	61685725	+	TACO1
17	gene	ENSG00000270587.1	61688132	61688544	-	RP11-51F16.9
17	gene	ENSG00000198909.3	61699775	61773261	+	MAP3K3
17	gene	ENSG00000263883.1	61713961	61714473	+	RP11-51F16.5
17	gene	ENSG00000136490.4	61773664	61778532	-	LIMD2
17	gene	ENSG00000266173.1	61780192	61819330	-	STRADA
17	gene	ENSG00000108588.9	61822610	61853711	-	CCDC47
17	gene	ENSG00000198231.8	61851136	61896677	+	DDX42
17	gene	ENSG00000108592.12	61896793	61907372	-	FTSJ3
17	gene	ENSG00000087191.8	61905032	61909379	+	PSMC5
17	gene	ENSG00000108604.11	61909444	61920425	-	SMARCD2
17	gene	ENSG00000264756.1	61917343	61917644	+	RN7SL805P
17	gene	ENSG00000240280.2	61926652	61941739	+	TCAM1P
17	gene	ENSG00000213218.5	61949372	61951126	-	CSH2
17	gene	ENSG00000136487.13	61957578	61959295	-	GH2
17	gene	ENSG00000259533.1	61963211	61963411	+	RP11-630H24.3
17	gene	ENSG00000136488.10	61972275	61974013	-	CSH1
17	gene	ENSG00000259333.1	61978003	61978239	+	RP11-630H24.4
17	gene	ENSG00000204414.7	61986957	61996198	-	CSHL1
17	gene	ENSG00000259384.2	61994560	61995866	-	GH1
17	gene	ENSG00000007312.8	62006100	62009714	-	CD79B
17	gene	ENSG00000007314.7	62015914	62050278	-	SCN4A
17	gene	ENSG00000263489.1	62050280	62066782	-	CTC-264K15.6
17	gene	ENSG00000264954.1	62073431	62077259	-	RP11-214C8.2
17	gene	ENSG00000224383.3	62078444	62081664	+	C17orf72
17	gene	ENSG00000108622.6	62082467	62097994	-	ICAM2
17	gene	ENSG00000178607.11	62116502	62208179	-	ERN1
17	gene	ENSG00000266402.2	62223330	62223836	+	SNORA76
17	gene	ENSG00000199753.1	62223443	62223512	+	SNORD104
17	gene	ENSG00000136478.3	62224587	62340661	-	TEX2
17	gene	ENSG00000256358.1	62385676	62386050	-	RPL31P57
17	gene	ENSG00000271605.1	62461569	62464760	+	MILR1
17	gene	ENSG00000256525.2	62473902	62493154	-	POLG2
17	gene	ENSG00000256826.1	62487640	62487906	+	AC138744.2
17	gene	ENSG00000108654.7	62495734	62504317	-	DDX5
17	gene	ENSG00000265695.1	62496892	62496941	-	MIR3064
17	gene	ENSG00000266241.1	62497332	62497378	-	MIR5047
17	gene	ENSG00000258890.2	62502850	62538412	+	CEP95
17	gene	ENSG00000266566.1	62526893	62526975	-	AC009994.2
17	gene	ENSG00000108854.11	62538580	62658186	-	SMURF2
17	gene	ENSG00000271779.1	62568947	62569199	+	RP11-87N3.6
17	gene	ENSG00000270714.1	62743382	62743610	-	MINOS1P2
17	gene	ENSG00000215769.4	62745781	62778117	-	hsa-mir-6080
17	gene	ENSG00000265298.1	62746538	62747429	+	RP13-104F24.3
17	gene	ENSG00000263647.1	62758030	62758033	-	RP11-927P21.5
17	gene	ENSG00000265982.1	62774960	62775055	-	RP11-927P21.4
17	gene	ENSG00000214176.5	62775377	62833272	-	PLEKHM1P
17	gene	ENSG00000263804.1	62813308	62813597	-	RN7SL409P
17	gene	ENSG00000252242.1	62821883	62821937	-	RNU7-115P
17	gene	ENSG00000272400.1	62843504	62843846	+	RP11-927P21.7
17	gene	ENSG00000176809.6	62850430	62915598	-	LRRC37A3
17	gene	ENSG00000264840.1	62867622	62867902	-	RN7SL404P
17	gene	ENSG00000272134.1	62877209	62877299	+	RP11-927P21.8
17	gene	ENSG00000265218.1	62888964	62906298	+	RP11-927P21.1
17	gene	ENSG00000266644.1	62895884	62896834	+	RP11-927P21.2
17	gene	ENSG00000271974.1	62902001	62902136	-	RP11-927P21.12
17	gene	ENSG00000264057.1	62923752	62930321	+	RP11-583F2.1
17	gene	ENSG00000266155.2	62932603	62936347	-	RP11-927P21.6
17	gene	ENSG00000272346.1	62936700	62937105	+	RP11-927P21.11
17	gene	ENSG00000232457.3	62949795	62952664	+	SLC16A6P1
17	gene	ENSG00000265912.1	62939380	62947172	+	RP11-583F2.2
17	gene	ENSG00000272006.1	62947616	62947727	-	RP11-583F2.6
17	gene	ENSG00000214174.4	62962668	62971694	-	AMZ2P1
17	gene	ENSG00000120063.5	63006833	63052957	-	GNA13
17	gene	ENSG00000266598.1	63048027	63049426	+	RP11-583F2.5
17	gene	ENSG00000263470.1	63096930	63107176	+	RP11-160O5.1
17	gene	ENSG00000108370.11	63133566	63223821	+	RGS9
17	gene	ENSG00000265883.1	63181437	63181600	-	RP11-169I9.2
17	gene	ENSG00000265189.1	63416701	63416778	-	AC006080.1
17	gene	ENSG00000263520.1	63453659	63454526	+	CTD-2535L24.3
17	gene	ENSG00000168646.8	63524681	63557765	-	AXIN2
17	gene	ENSG00000154240.12	63631656	64188197	-	CEP112
17	gene	ENSG00000271587.1	63640426	63640735	+	GS1-531I17.3
17	gene	ENSG00000270870.1	63651032	63651513	+	GS1-531I17.2
17	gene	ENSG00000266707.1	64193811	64194356	+	PSMD7P1
17	gene	ENSG00000091583.6	64208151	64252643	-	APOH
17	gene	ENSG00000252653.1	64263861	64263966	+	RNA5SP444
17	gene	ENSG00000154229.7	64298754	64806861	+	PRKCA
17	gene	ENSG00000244044.2	64360147	64360436	+	RN7SL735P
17	gene	ENSG00000264630.1	64394187	64412972	-	RP11-4F22.2
17	gene	ENSG00000252685.1	64634389	64634492	+	RNU6-928P
17	gene	ENSG00000251698.1	64635387	64635501	+	RNA5SP445
17	gene	ENSG00000229330.2	64672490	64673522	+	AC006947.1
17	gene	ENSG00000207943.1	64783190	64783286	+	MIR634
17	gene	ENSG00000075429.4	64831235	64881603	+	CACNG5
17	gene	ENSG00000251764.1	64891608	64891689	+	RNA5SP446
17	gene	ENSG00000075461.5	64961026	65029514	+	CACNG4
17	gene	ENSG00000264491.1	65016050	65017859	-	RP11-349A8.3
17	gene	ENSG00000108878.3	65040706	65052909	+	CACNG1
17	gene	ENSG00000198265.7	65066554	65242105	-	HELZ
17	gene	ENSG00000264421.1	65220419	65221657	+	RP11-401F2.4
17	gene	ENSG00000213180.4	65220844	65221157	+	RPL36AP48
17	gene	ENSG00000266473.1	65240953	65241922	+	RP11-401F2.3
17	gene	ENSG00000200619.1	65264226	65264344	+	RNA5SP447
17	gene	ENSG00000207410.1	65267585	65267723	+	SNORA8
17	gene	ENSG00000264093.1	65272234	65272467	-	RP11-401F2.2
17	gene	ENSG00000197170.5	65334032	65362743	-	PSMD12
17	gene	ENSG00000154217.10	65373575	65693372	+	PITPNC1
17	gene	ENSG00000238612.1	65403959	65404062	-	snoU13
17	gene	ENSG00000201547.1	65404890	65404997	-	Y_RNA
17	gene	ENSG00000244610.2	65453141	65453406	-	RN7SL756P
17	gene	ENSG00000207688.2	65467605	65467701	+	MIR548AA2
17	gene	ENSG00000264754.1	65520597	65521538	+	CTD-2653B5.1
17	gene	ENSG00000130935.5	65713949	65740647	+	NOL11
17	gene	ENSG00000200394.1	65736785	65736915	+	SNORA38B
17	gene	ENSG00000266858.1	65770707	65773440	-	RP11-557B23.3
17	gene	ENSG00000213179.4	65780869	65781409	+	RPL17P41
17	gene	ENSG00000222548.2	65809698	65809770	+	AC006534.1
17	gene	ENSG00000171634.12	65821640	65980494	+	BPTF
17	gene	ENSG00000265086.1	65840061	65840130	+	AC006534.2
17	gene	ENSG00000266717.1	65947001	65947862	-	RP11-855A2.3
17	gene	ENSG00000265052.1	65973814	65974084	+	RN7SL622P
17	gene	ENSG00000186665.8	65987217	65989765	-	C17orf58
17	gene	ENSG00000266176.1	65989996	65992547	-	RP11-855A2.5
17	gene	ENSG00000182481.4	66031635	66042958	+	KPNA2
17	gene	ENSG00000266117.1	66091209	66091898	+	LOC732538
17	gene	ENSG00000265055.1	66092187	66097615	-	AC145343.2
17	gene	ENSG00000237854.3	66098049	66111659	+	LINC00674
17	gene	ENSG00000267023.1	66121918	66148609	-	LRRC37A16P
17	gene	ENSG00000267352.1	66130816	66131745	-	SH3GL1P3
17	gene	ENSG00000267708.1	66148917	66155184	-	RP11-147L13.7
17	gene	ENSG00000267731.1	66186025	66188943	+	RP11-147L13.8
17	gene	ENSG00000267472.1	66195062	66195737	+	LOC440461
17	gene	ENSG00000265100.1	66242770	66243714	-	RP11-147L13.2
